lat,lon,height,x,y,z
37.419197,-122.0853733,-32.02007436695695,-2694068.311734344,-4297149.392068618,3854425.9829667797
37.4190326,-122.0853727,-31.97037274038792,-2694074.176904645,-4297158.8472443875,3854411.522034592
37.4188705,-122.0853741,-31.927620597511527,-2694080.1067292066,-4297168.072250355,3854397.2595834886
37.41871,-122.0853769,-31.8690743624568,-2694086.0908803176,-4297177.1506003905,3854383.147732385
37.4185503,-122.0853796,-31.813166827410456,-2694092.0377404606,-4297186.186132711,3854369.104764714
37.4183903,-122.0853814,-31.76439370930195,-2694097.9248170895,-4297195.276290305,3854355.030988139
37.4182296,-122.0853821,-31.70186844918132,-2694103.760249782,-4297204.467387011,3854340.9038351662
37.4180682,-122.0853825,-31.62841373884678,-2694109.6028473647,-4297213.719906492,3854326.7215901692
37.4179065,-122.0853836,-31.540353673636915,-2694115.514832356,-4297222.966446179,3854312.521745041
37.4177464,-122.0853859,-31.41904480758309,-2694121.473510275,-4297232.087481379,3854298.4831073144
37.4175915,-122.0853901,-31.28249857020377,-2694127.394828254,-4297240.83228744,3854284.9120640634
37.4174446,-122.0853956,-31.144601520240307,-2694133.1276310175,-4297249.059754649,3854272.0469934004
37.4173074,-122.0854004,-31.019467099785803,-2694138.4550695126,-4297256.757302412,3854260.0291749854
37.417185,-122.0854043,-30.91965110504628,-2694143.174162889,-4297263.634499669,3854249.300538477
37.4170828,-122.0854078,-30.852722598075864,-2694147.125790409,-4297269.354217762,3854240.332490294
37.4170041,-122.0854103,-30.814918019831183,-2694150.148335273,-4297273.758663723,3854233.4182131714
37.4169431,-122.0854068,-30.798783603966235,-2694152.07769784,-4297277.41935489,3854228.0509836148
37.4168897,-122.0853852,-30.788463335186243,-2694152.3748366223,-4297281.492996324,3854223.350143175
37.4168442,-122.0853338,-30.870757884681225,-2694150.1148623275,-4297286.454193914,3854219.2893968513
37.4168191,-122.0852533,-31.05736703363061,-2694144.8975799535,-4297291.547965637,3854216.9634904736
37.4168122,-122.0851557,-31.132371784210203,-2694137.7929088213,-4297296.481038406,3854216.3096939093
37.4168064,-122.0850472,-31.101144901275635,-2694129.8761210325,-4297301.935270139,3854215.8174076816
37.4167987,-122.0849247,-31.07569113540649,-2694120.974914396,-4297308.152457771,3854215.1541318805
37.4167901,-122.0847875,-31.039176361083985,-2694111.0080640777,-4297315.119702543,3854214.4182433076
37.4167806,-122.0846367,-31.02041181945801,-2694100.0459121824,-4297322.765886107,3854213.5922359745
37.4167704,-122.0844729,-31.04841274523735,-2694088.1140497862,-4297331.031836042,3854212.676109624
37.4167603,-122.084299,-31.091040035247804,-2694075.414882156,-4297339.757103598,3854211.759910893
37.4167517,-122.0841209,-31.14760724258423,-2694062.3410645393,-4297348.584734169,3854210.9674645546
37.4167437,-122.0839438,-31.150733081817627,-2694049.3432748253,-4297357.366985767,3854210.260378551
37.4167352,-122.0837672,-31.11146517938376,-2694036.418751996,-4297366.182784367,3854209.5349770673
37.4167254,-122.0835878,-31.11973209875822,-2694023.3107020296,-4297375.172487963,3854208.6661000894
37.416714,-122.0834037,-31.168596755981444,-2694009.890288538,-4297384.447240682,3854207.631518104
37.4167012,-122.0832163,-31.23480266571045,-2693996.2651610244,-4297393.945435715,3854206.462991562
37.4166875,-122.0830285,-31.295947566986086,-2693982.6443698043,-4297403.5172235,3854205.218206392
37.4166737,-122.0828414,-31.35912201690674,-2693969.0787730343,-4297413.060402746,3854203.963373016
37.4166608,-122.0826547,-31.374197334289548,-2693955.5311990357,-4297422.565676621,3854202.8170983987
37.4166488,-122.0824683,-31.29221830749512,-2693942.0147996135,-4297432.070691362,3854201.8091280647
37.4166374,-122.082283,-31.21528980255127,-2693928.5572507805,-4297441.486262891,3854200.850977887
37.4166273,-122.0820997,-31.164825550079343,-2693915.1919523776,-4297450.715669635,3854199.991340711
37.4166209,-122.0819193,-31.132690207928416,-2693901.903881902,-4297459.584942441,3854199.446716053
37.4166172,-122.0817421,-31.09839183145761,-2693888.7600054666,-4297468.150904193,3854199.1414065473
37.4166131,-122.0815686,-31.06955579480529,-2693875.905643117,-4297476.562041851,3854198.7975186747
37.4166071,-122.0813987,-31.056144903004167,-2693863.3828176493,-4297484.902061271,3854198.276776207
37.416599,-122.0812351,-31.040443279206755,-2693851.4086807747,-4297493.067370051,3854197.572313684
37.4165897,-122.0810821,-31.02061008295417,-2693840.274300021,-4297500.805617285,3854196.7645832174
37.4165815,-122.0809432,-30.96485793969035,-2693830.1732313232,-4297507.842227722,3854196.0756405927
37.416575,-122.0808215,-30.911485229849813,-2693821.3003531233,-4297513.971403083,3854195.5351046463
37.4165688,-122.0807199,-30.86939184436202,-2693813.91957627,-4297519.130808451,3854195.014159827
37.4165556,-122.0806387,-30.831246940284966,-2693808.317954208,-4297523.728386144,3854193.873775893
37.4165239,-122.0805769,-30.812351732611653,-2693804.8259076066,-4297528.457946287,3854191.090946542
37.4164719,-122.0805416,-30.78981598818302,-2693804.0501032867,-4297533.103932647,3854186.5209103455
37.4164051,-122.0805295,-30.729888492345808,-2693805.5602754275,-4297537.52995168,3854180.668989054
37.4163253,-122.080527,-30.62956823295355,-2693808.2731397734,-4297542.274585374,3854173.695670409
37.4162376,-122.0805291,-30.54916497603059,-2693811.605566302,-4297547.240920613,3854166.0138659556
37.4161516,-122.0805331,-30.513246952384712,-2693815.000848174,-4297551.990844893,3854158.454876523
37.4160772,-122.0805354,-30.48371212023497,-2693817.8504660646,-4297556.1535986625,3854151.914529959
37.4160222,-122.0805361,-30.433186867058275,-2693819.8941120896,-4297559.2972356,3854147.097025192
37.4159846,-122.0805356,-30.41295804286003,-2693821.211786799,-4297561.482713642,3854143.794905704
37.4159528,-122.0805322,-30.409062935709954,-2693822.097324125,-4297563.462149373,3854140.994126042
37.4159203,-122.0805202,-30.36880458372832,-2693822.37821268,-4297565.910389323,3854138.153734868
37.4158878,-122.0804907,-30.36841181111336,-2693821.3296652026,-4297569.154581104,3854135.289120257
37.4158595,-122.0804428,-30.37868155825138,-2693818.7460691994,-4297573.016715362,3854132.7882533357
37.4158302,-122.0803936,-30.32545661661029,-2693816.1275578192,-4297577.039834915,3854130.2378151524
37.4157911,-122.0803634,-30.23242424511909,-2693815.3019484105,-4297580.7563810125,3854126.8476980245
37.4157482,-122.0803506,-30.17836130619049,-2693815.901113344,-4297583.845743189,3854123.098933271
37.4157106,-122.0803358,-30.1454957280159,-2693816.151502464,-4297586.712044722,3854119.8044796125
37.4156865,-122.0803096,-30.096618763983248,-2693815.0700661982,-4297589.353754255,3854117.7097722227
37.415677,-122.0802775,-30.051814179837702,-2693813.021476096,-4297591.435917938,3854116.8995740493
37.4156747,-122.0802509,-30.023804586470128,-2693811.120474984,-4297592.836805094,3854116.713848404
37.415674,-122.0802393,-30.00878360575437,-2693810.281798477,-4297593.432293651,3854116.6612703274
37.4156739,-122.0802383,-30.00644327884913,-2693810.2113599875,-4297593.486598171,3854116.653877334
37.4156738,-122.0802383,-30.00788655769825,-2693810.2143326146,-4297593.4913405785,3854116.644185447
37.4156738,-122.0802383,-30.01033073079586,-2693810.213301588,-4297593.48969572,3854116.6427003844
